order_id,customer_id,order_date,order_value,num_items
O0000445,C00133,2024-07-07,56.38,1
O0004432,C01431,2024-08-14,76.93,1
O0001067,C00324,2025-01-24,28.86,4
O0004302,C01390,2024-09-22,147.34,2
O0006143,C01949,2024-10-14,86.46,1
O0005684,C01814,2024-08-03,45.92,2
O0005614,C01791,2025-01-18,70.6,1
O0002446,C00799,2024-06-02,38.05,1
O0001697,C00536,2025-03-15,39.43,1
O0006237,C01985,2024-02-01,119.7,2
O0000781,C00229,2024-12-11,256.34,1
O0003804,C01199,2024-06-29,97.98,2
O0004206,C01350,2024-04-28,111.55,1
O0003073,C00973,2025-01-25,88.49,1
O0000115,C00036,2025-02-03,149.79,2
O0001565,C00493,2024-10-17,67.15,2
O0002710,C00869,2024-08-19,55.56,4
O0005765,C01841,2025-02-11,41.14,2
O0002849,C00908,2024-06-03,74.47,1
O0005991,C01903,2024-06-08,46.39,2
O0000177,C00063,2024-11-01,119.01,1
O0001554,C00488,2024-11-14,30.64,1
O0005034,C01613,2024-08-17,93.97,4
O0000603,C00179,2024-04-07,64.05,3
O0002904,C00929,2024-12-05,71.83,2
O0001540,C00484,2024-04-26,63.91,4
O0001639,C00517,2024-04-23,82.28,2
O0003670,C01155,2025-02-26,64.18,5
O0003642,C01145,2024-10-11,34.61,5
O0002196,C00703,2025-02-24,67.87,3
O0002618,C00846,2024-11-29,86.43,1
O0003978,C01271,2025-02-27,76.66,2
O0006262,C02000,2024-04-25,109.76,1
O0001705,C00539,2024-08-25,55.95,1
O0004446,C01439,2024-11-03,109.17,5
O0006115,C01935,2024-09-04,48.94,2
O0000022,C00004,2024-09-17,46.75,3
O0002838,C00905,2024-11-09,104.45,3
O0000327,C00099,2024-09-04,75.63,2
O0005790,C01845,2025-04-20,54.18,2
O0001555,C00488,2024-12-01,41.51,3
O0000498,C00153,2024-09-13,64.75,2
O0005168,C01660,2024-08-08,70.75,3
O0001662,C00525,2024-05-27,91.6,2
O0000234,C00076,2025-02-08,164.97,1
O0005368,C01710,2025-01-10,33.08,2
O0004191,C01343,2024-12-10,24.91,4
O0005681,C01814,2024-02-18,96.31,2
O0002293,C00740,2025-01-12,68.24,1
O0004674,C01502,2025-02-02,33.01,3
O0002776,C00893,2024-08-05,41.23,4
O0002937,C00934,2025-02-10,74.4,2
O0004415,C01423,2024-05-23,91.8,1
O0001468,C00460,2025-01-05,93.85,4
O0000716,C00211,2024-09-20,48.9,5
O0000276,C00088,2024-05-08,83.44,4
O0000013,C00003,2025-02-26,89.81,1
O0001354,C00430,2024-12-21,35.5,4
O0001279,C00400,2025-02-18,40.24,3
O0004831,C01553,2024-11-03,66.83,1
O0002704,C00868,2024-09-03,58.3,3
O0003181,C01008,2024-09-12,110.45,1
O0005647,C01801,2025-02-01,52.28,2
O0005941,C01883,2024-12-19,49.41,4
O0004080,C01303,2024-03-18,98.43,4
O0001936,C00612,2024-07-18,38.7,2
O0000084,C00023,2024-10-09,37.88,3
O0000944,C00281,2024-09-01,90.55,1
O0004914,C01579,2024-07-28,41.56,3
O0000265,C00083,2025-03-27,110.77,4
O0002270,C00734,2024-10-26,40.13,2
O0003907,C01244,2024-08-28,45.6,1
O0000227,C00076,2024-07-18,147.43,1
O0002038,C00648,2024-12-01,107.15,1
O0004459,C01440,2025-04-04,54.59,1
O0000882,C00258,2024-04-21,57.34,2
O0001203,C00374,2024-09-27,56.26,2
O0000256,C00080,2024-05-31,82.88,2
O0002255,C00728,2024-03-09,64.55,3
O0002563,C00827,2024-07-04,85.34,1
O0005489,C01742,2025-02-11,116.43,2
O0001975,C00624,2024-09-05,56.6,1
O0001004,C00299,2024-09-12,51.48,2
O0003340,C01057,2025-03-14,109.97,1
O0003577,C01133,2024-07-09,106.99,1
O0002057,C00654,2025-03-31,36.78,3
O0001743,C00550,2024-05-11,26.93,1
O0004370,C01403,2024-04-06,46.97,1
O0001520,C00477,2025-03-22,67.23,2
O0003302,C01045,2024-03-12,70.88,1
O0006164,C01957,2024-12-14,79.28,1
O0002152,C00690,2024-12-25,67.76,1
O0001441,C00453,2025-04-12,49.62,1
O0005873,C01868,2024-09-24,45.46,2
O0000566,C00170,2025-03-30,96.12,5
O0002640,C00853,2024-05-16,29.21,1
O0006028,C01911,2025-02-08,116.98,4
O0002810,C00898,2025-02-07,154.49,5
O0000241,C00079,2024-02-27,40.78,2
O0004746,C01519,2025-01-02,53.09,1
O0000677,C00201,2024-10-11,120.31,1
O0004637,C01491,2024-11-02,35.52,1
O0002703,C00867,2025-01-02,84.11,1
O0002327,C00751,2024-09-03,65.24,2
O0000842,C00250,2024-08-31,55.05,1
O0001198,C00371,2024-04-29,77.12,2
O0001877,C00591,2024-08-07,28.6,1
O0000887,C00260,2024-07-13,49.75,1
O0001665,C00525,2024-07-26,110.73,5
O0000292,C00088,2025-03-20,96.46,3
O0002340,C00756,2024-08-03,114.19,4
O0001544,C00484,2024-07-08,91.15,1
O0006036,C01912,2024-09-30,32.79,1
O0005287,C01689,2025-04-28,96.82,1
O0004328,C01393,2025-02-03,92.24,1
O0000665,C00197,2024-09-11,22.5,1
O0005388,C01717,2024-07-02,102.5,1
O0003937,C01259,2024-05-12,82.93,2
O0001796,C00570,2024-06-06,105.25,2
O0001380,C00438,2024-06-05,126.3,3
O0005778,C01845,2024-01-25,67.8,3
O0005932,C01880,2025-03-20,51.92,2
O0004720,C01515,2024-04-26,44.11,2
O0004927,C01582,2025-03-17,64.02,4
O0000012,C00003,2025-01-22,86.64,1
O0005035,C01613,2024-08-19,67.18,4
O0003368,C01067,2024-05-20,49.84,2
O0004561,C01469,2025-02-03,113.49,1
O0002901,C00929,2024-04-26,38.78,1
O0003096,C00981,2024-08-09,46.5,2
O0000622,C00186,2024-03-20,32.93,1
O0001284,C00405,2025-03-02,57.4,2
O0002572,C00829,2024-07-08,119.77,3
O0002149,C00690,2024-10-30,105.31,3
O0005869,C01867,2024-12-27,58.92,1
O0001063,C00322,2024-02-08,20.84,1
O0005437,C01729,2024-05-20,143.01,1
O0002277,C00736,2024-03-25,96.82,1
O0005116,C01643,2025-01-31,116.67,1
O0004176,C01337,2025-04-24,51.63,2
O0002099,C00669,2024-12-30,52.61,1
O0004899,C01574,2025-02-11,25.76,1
O0002487,C00808,2025-02-02,119.98,3
O0002372,C00771,2024-09-26,42.73,2
O0000470,C00142,2025-01-25,78.02,5
O0001187,C00368,2024-11-30,107.12,1
O0001174,C00365,2025-02-01,49.8,2
O0002413,C00787,2024-06-03,31.19,2
O0004975,C01594,2024-08-20,80.63,1
O0004144,C01329,2024-05-28,80.05,5
O0000778,C00227,2024-10-27,80.11,1
O0001749,C00550,2024-10-24,47.49,3
O0004854,C01559,2024-05-11,113.93,5
O0003190,C01009,2025-02-18,87.75,1
O0005764,C01840,2025-02-25,48.15,1
O0004103,C01310,2025-04-04,98.0,1
O0001861,C00582,2024-06-21,75.36,4
O0001798,C00570,2024-07-02,82.38,4
O0005209,C01672,2024-11-09,86.95,1
O0002125,C00683,2024-11-11,229.32,3
O0004015,C01283,2024-04-22,89.21,2
O0005186,C01665,2024-03-22,100.64,1
O0004091,C01306,2024-03-25,50.52,1
O0004421,C01424,2024-05-04,48.75,5
O0002791,C00896,2024-06-09,123.51,3
O0002866,C00911,2025-01-23,102.3,3
O0001560,C00491,2024-10-27,78.3,2
O0000658,C00194,2025-04-21,87.03,3
O0002276,C00735,2024-11-17,52.39,2
O0005054,C01621,2024-12-04,93.25,1
O0000609,C00181,2024-10-07,69.01,4
O0002066,C00659,2024-06-13,19.21,3
O0002074,C00661,2025-01-16,85.78,5
O0005279,C01689,2024-11-16,62.47,5
O0006182,C01963,2024-03-24,41.88,5
O0002351,C00760,2025-04-19,100.41,4
O0003204,C01015,2024-11-29,47.2,2
O0003023,C00958,2025-04-02,158.2,2
O0004906,C01576,2024-02-10,63.67,2
O0000661,C00197,2024-07-12,31.53,2
O0000008,C00003,2024-09-26,70.54,3
O0003513,C01116,2024-04-27,89.15,2
O0005340,C01705,2024-09-11,48.03,4
O0003914,C01246,2025-03-21,316.95,2
O0002235,C00719,2024-11-14,117.63,3
O0001549,C00484,2024-12-29,52.37,2
O0004383,C01408,2025-02-20,69.16,2
O0003530,C01120,2024-08-26,67.47,1
O0005546,C01769,2024-06-28,46.72,1
O0002424,C00792,2025-02-26,73.83,2
O0003267,C01031,2024-05-01,45.41,1
O0001374,C00435,2024-09-27,86.58,2
O0000736,C00218,2024-03-06,44.98,2
O0002583,C00833,2024-09-11,43.13,1
O0000706,C00210,2024-05-09,100.76,1
O0001265,C00396,2024-02-22,50.39,1
O0001583,C00500,2025-01-19,64.53,2
O0001862,C00583,2024-12-27,59.35,1
O0005853,C01863,2024-08-02,91.97,3
O0002556,C00825,2024-01-29,47.93,3
O0003567,C01128,2024-11-18,78.4,2
O0005554,C01772,2024-04-13,53.91,5
O0001669,C00525,2024-12-02,88.43,2
O0001702,C00538,2024-09-10,88.74,3
O0005915,C01873,2025-01-02,83.37,2
O0005625,C01796,2024-08-19,49.15,5
O0004594,C01483,2024-05-05,247.57,3
O0000997,C00298,2024-10-16,117.18,1
O0004364,C01402,2024-07-22,28.68,1
O0003097,C00981,2024-10-03,59.94,4
O0002310,C00746,2024-11-11,99.7,3
O0001459,C00458,2025-03-09,68.1,3
O0003314,C01050,2025-03-31,54.1,2
O0002964,C00942,2024-10-28,92.3,3
O0001382,C00438,2024-07-05,109.28,2
O0002138,C00686,2024-02-17,61.76,3
O0004829,C01552,2025-01-16,26.92,1
O0004177,C01338,2024-05-30,48.47,1
O0005830,C01858,2024-12-14,68.67,4
O0001738,C00548,2025-04-30,65.32,2
O0004564,C01470,2025-03-16,166.33,3
O0003488,C01106,2025-02-24,86.35,1
O0000298,C00090,2024-06-10,129.83,3
O0005560,C01773,2024-05-23,110.62,1
O0000551,C00167,2024-07-16,48.37,2
O0005516,C01757,2024-11-16,32.44,2
O0001850,C00581,2024-07-12,102.37,1
O0001747,C00550,2024-08-26,39.51,1
O0004747,C01519,2025-01-25,72.03,3
O0001324,C00421,2025-04-26,151.05,1
O0003492,C01107,2024-10-01,78.93,1
O0001445,C00455,2024-03-15,45.95,1
O0001590,C00502,2024-12-23,51.36,2
O0005487,C01742,2024-12-11,70.2,2
O0004780,C01533,2024-01-08,84.39,2
O0004762,C01525,2025-01-02,76.21,1
O0003464,C01099,2024-05-07,35.41,3
O0003244,C01027,2024-04-23,131.2,2
O0002455,C00801,2024-06-16,34.0,3
O0005942,C01883,2024-12-23,40.11,1
O0000998,C00298,2024-10-28,101.23,2
O0000277,C00088,2024-06-26,151.07,2
O0001970,C00623,2025-01-24,55.27,1
O0003855,C01224,2024-04-14,77.22,5
O0003308,C01048,2024-07-15,35.59,4
O0004959,C01591,2024-06-23,53.82,3
O0005886,C01870,2024-11-14,117.22,3
O0005521,C01757,2025-04-08,69.86,2
O0003061,C00971,2025-03-05,29.92,1
O0000379,C00112,2024-03-26,107.67,2
O0003998,C01278,2024-02-17,124.05,1
O0000398,C00121,2024-05-21,46.76,2
O0002412,C00786,2025-02-25,59.41,4
O0001345,C00430,2024-04-19,43.35,4
O0001214,C00377,2025-01-31,72.51,2
O0002826,C00899,2025-04-16,53.25,1
O0006012,C01909,2024-11-02,37.81,2
O0001385,C00438,2024-10-09,113.85,2
O0005987,C01901,2024-05-25,93.59,1
O0001001,C00299,2024-07-04,26.61,2
O0001995,C00631,2024-08-01,78.87,4
O0003379,C01071,2025-03-08,208.53,1
O0002253,C00727,2024-03-28,69.0,3
O0003423,C01085,2024-05-06,60.71,2
O0002677,C00863,2024-06-05,28.67,2
O0001633,C00516,2024-11-15,109.93,1
O0001741,C00549,2024-04-12,104.06,2
O0002756,C00886,2024-09-26,140.21,2
O0000703,C00208,2024-07-07,47.07,3
O0006059,C01917,2024-01-14,22.46,2
O0000877,C00256,2025-01-30,61.35,1
O0005992,C01904,2024-05-14,126.97,1
O0002953,C00940,2024-09-17,48.48,1
O0002200,C00704,2024-04-11,45.2,3
O0000167,C00058,2024-08-12,49.33,3
O0003847,C01221,2024-09-29,89.74,1
O0002224,C00714,2024-04-01,56.83,3
O0001791,C00569,2024-03-14,211.44,1
O0000792,C00234,2024-07-03,101.75,4
O0005241,C01679,2025-01-02,173.19,2
O0003172,C01006,2025-01-17,55.75,1
O0004930,C01583,2024-07-19,65.96,3
O0002725,C00873,2024-10-01,36.51,5
O0001902,C00596,2024-11-01,103.94,5
O0001872,C00588,2025-01-15,26.4,2
O0004562,C01469,2025-02-14,93.9,2
O0004740,C01517,2025-01-05,140.69,1
O0002171,C00694,2024-04-28,16.37,2
O0004127,C01320,2025-01-06,61.98,1
O0003289,C01038,2024-12-06,92.27,1
O0001688,C00532,2025-03-28,79.1,1
O0002883,C00922,2025-02-05,51.45,1
O0001003,C00299,2024-08-27,50.11,2
O0000442,C00133,2024-05-27,35.38,3
O0005467,C01736,2024-02-18,30.86,1
O0002781,C00895,2024-10-15,64.02,2
O0004027,C01287,2025-04-19,78.99,1
O0003444,C01089,2025-03-20,99.02,1
O0005301,C01692,2025-04-21,63.73,4
O0005621,C01794,2024-06-08,88.7,2
O0002863,C00910,2024-08-11,46.83,1
O0002101,C00670,2024-09-25,92.09,2
O0004295,C01388,2025-04-01,36.67,1
O0003865,C01226,2024-12-17,46.61,4
O0004068,C01300,2025-03-09,142.3,2
O0000392,C00118,2024-12-29,71.14,4
O0005187,C01665,2024-04-03,66.12,1
O0005634,C01799,2024-05-21,147.56,1
O0002227,C00714,2024-07-05,43.91,3
O0000216,C00071,2025-02-18,67.91,5
O0005499,C01747,2025-03-16,72.56,2
O0002480,C00807,2025-02-05,60.28,1
O0004783,C01535,2024-09-20,37.59,1
O0000923,C00274,2025-03-29,70.31,1
O0005506,C01752,2024-09-02,104.18,1
O0001183,C00368,2024-08-15,80.98,3
O0004715,C01514,2024-10-24,85.75,2
O0003927,C01251,2024-11-01,63.84,2
O0005643,C01801,2024-12-24,72.12,1
O0004478,C01449,2024-02-07,31.75,2
O0001215,C00377,2025-02-01,67.57,1
O0003221,C01018,2025-04-25,63.45,2
O0002187,C00698,2024-11-24,40.5,1
O0003885,C01235,2025-02-21,243.43,2
O0004034,C01293,2024-02-29,95.62,4
O0002408,C00785,2024-07-26,91.82,1
O0000678,C00201,2024-10-18,90.28,2
O0004022,C01285,2024-12-12,59.25,1
O0002701,C00866,2024-06-01,94.6,1
O0003569,C01129,2024-06-29,87.15,1
O0004407,C01419,2024-08-23,75.15,3
O0006105,C01934,2025-02-06,41.8,2
O0002401,C00782,2024-06-02,83.02,1
O0002744,C00883,2025-01-21,61.58,1
O0004142,C01328,2024-07-01,145.58,1
O0001585,C00501,2024-04-25,44.96,3
O0005268,C01686,2025-01-26,61.38,2
O0000915,C00272,2024-03-18,204.83,2
O0002822,C00899,2025-02-23,70.59,1
O0002835,C00903,2024-08-25,78.12,3
O0003247,C01027,2024-06-15,70.89,1
O0003965,C01267,2024-01-17,36.5,2
O0003585,C01134,2024-10-24,93.44,1
O0004172,C01337,2024-09-28,71.05,1
O0002604,C00840,2024-09-19,200.55,1
O0005639,C01801,2024-10-02,40.32,1
O0001843,C00579,2025-04-06,56.24,1
O0003318,C01051,2024-06-02,93.86,2
O0003050,C00968,2024-05-25,68.02,2
O0006110,C01935,2024-05-13,78.09,2
O0004320,C01392,2024-10-13,64.83,3
O0000889,C00262,2024-05-09,44.75,2
O0004413,C01421,2025-03-03,63.97,4
O0005515,C01756,2024-09-14,89.73,3
O0001848,C00581,2024-05-05,59.46,1
O0004384,C01408,2025-04-17,70.02,1
O0005528,C01762,2024-04-05,87.13,5
O0004748,C01519,2025-02-06,42.1,2
O0003902,C01241,2024-10-21,86.32,2
O0005273,C01688,2024-06-07,59.8,5
O0001817,C00575,2024-03-11,287.87,3
O0005792,C01846,2024-05-28,21.49,1
O0001871,C00587,2024-02-25,80.15,1
O0000934,C00277,2024-02-16,40.83,3
O0003319,C01051,2024-06-06,75.33,1
O0003968,C01268,2024-05-17,53.72,3
O0000564,C00169,2025-02-14,45.5,2
O0004331,C01395,2024-06-06,67.53,2
O0003125,C00988,2025-02-02,52.65,3
O0005323,C01699,2025-04-03,67.23,1
O0002625,C00850,2024-10-02,109.57,4
O0000747,C00218,2024-12-20,85.5,1
O0000396,C00120,2025-02-23,59.16,5
O0004750,C01519,2025-03-12,47.34,2
O0005637,C01801,2024-09-04,34.1,2
O0003270,C01032,2024-08-21,57.46,2
O0001057,C00318,2024-11-18,116.59,2
O0005213,C01672,2025-02-03,60.94,2
O0002357,C00763,2024-10-26,96.87,4
O0000089,C00025,2024-09-01,85.97,1
O0001048,C00315,2024-06-06,44.07,5
O0004973,C01594,2024-06-29,126.99,4
O0004276,C01379,2025-01-06,35.5,1
O0000233,C00076,2024-12-23,114.93,1
O0000715,C00211,2024-09-02,56.26,2
O0004102,C01310,2025-03-29,55.58,5
O0002549,C00824,2024-10-31,121.68,2
O0005197,C01668,2025-02-14,134.59,1
O0004358,C01401,2024-09-23,103.0,1
O0005913,C01873,2024-11-18,96.44,2
O0001300,C00413,2024-05-01,54.06,1
O0005668,C01809,2025-04-16,65.42,4
O0002667,C00861,2025-04-20,246.79,3
O0002819,C00899,2025-01-08,49.36,1
O0004232,C01363,2024-01-09,25.72,3
O0003597,C01135,2024-12-21,46.55,2
O0000054,C00013,2025-02-01,37.81,2
O0004543,C01466,2024-07-09,77.13,1
O0001893,C00596,2024-04-12,121.92,1
O0002924,C00931,2024-07-06,59.53,1
O0001864,C00584,2024-10-02,73.84,2
O0002343,C00757,2025-02-24,40.46,4
O0006198,C01970,2024-12-15,52.45,1
O0006044,C01914,2025-02-03,98.33,2
O0001082,C00328,2024-06-15,72.82,2
O0003175,C01007,2025-04-06,59.34,2
O0002426,C00793,2024-02-07,127.88,2
O0000063,C00015,2025-04-27,70.85,4
O0004128,C01320,2025-01-08,32.28,2
O0004773,C01529,2025-04-10,53.22,1
O0006176,C01962,2024-04-23,133.06,3
O0005824,C01856,2024-09-25,49.35,5
O0002104,C00672,2024-11-23,90.63,2
O0002445,C00799,2024-05-20,62.73,3
O0002923,C00931,2024-06-30,43.59,1
O0001932,C00608,2025-02-13,36.47,3
O0000971,C00290,2024-06-26,118.2,3
O0002398,C00781,2025-02-22,102.23,3
O0006100,C01932,2024-08-11,81.09,1
O0003405,C01077,2024-12-13,116.22,1
O0000481,C00147,2024-07-03,38.94,1
O0004913,C01579,2024-07-05,60.78,1
O0003541,C01123,2024-05-04,20.31,3
O0004467,C01441,2025-02-25,111.59,1
O0002661,C00860,2024-12-31,56.92,2
O0000228,C00076,2024-07-24,162.35,2
O0002609,C00843,2024-12-29,47.61,1
O0004136,C01323,2025-04-08,32.05,3
O0005706,C01821,2025-01-24,95.03,1
O0005025,C01609,2024-06-15,74.95,1
O0004101,C01309,2024-03-04,49.79,4
O0000410,C00124,2024-09-21,105.57,2
O0002073,C00660,2025-04-25,76.53,1
O0002992,C00948,2024-12-24,111.08,4
O0004739,C01517,2024-11-16,104.75,3
O0004329,C01394,2024-10-09,94.19,4
O0000041,C00012,2024-09-15,66.16,1
O0002893,C00927,2024-04-25,54.24,2
O0002774,C00892,2024-12-29,144.53,2
O0002587,C00834,2024-12-13,93.81,5
O0002132,C00684,2024-11-01,102.81,2
O0003511,C01116,2024-02-23,39.62,1
O0003651,C01147,2024-12-12,73.47,2
O0001561,C00492,2025-03-18,148.13,1
O0001005,C00300,2025-03-27,48.29,1
O0000465,C00141,2024-08-16,70.85,2
O0001409,C00445,2025-02-14,151.26,1
O0002747,C00883,2025-03-15,39.94,1
O0004175,C01337,2025-02-07,54.51,5
O0003367,C01067,2024-05-05,46.42,1
O0005845,C01861,2025-01-09,47.58,1
O0006173,C01960,2024-05-19,81.55,2
O0001034,C00310,2024-12-25,35.07,3
O0002184,C00696,2024-01-31,55.41,1
O0005302,C01693,2024-10-25,54.52,3
O0005673,C01813,2024-06-20,135.29,1
O0004741,C01517,2025-02-07,96.89,1
O0005576,C01779,2024-04-12,28.65,2
O0001757,C00554,2024-12-11,126.16,3
O0000653,C00194,2025-02-03,92.63,2
O0004620,C01486,2025-02-18,112.25,2
O0004872,C01565,2025-01-11,93.28,5
O0000391,C00118,2024-12-04,147.46,4
O0003487,C01106,2025-02-13,84.27,5
O0000794,C00237,2024-11-22,34.27,1
O0005072,C01628,2024-08-19,128.7,2
O0000240,C00079,2024-02-19,59.85,1
O0002294,C00740,2025-01-14,66.95,4
O0005225,C01674,2025-02-27,127.04,1
O0005131,C01646,2024-12-14,55.36,1
O0002665,C00861,2025-03-06,197.91,3
O0003260,C01030,2025-02-12,137.01,1
O0006052,C01915,2025-02-04,83.27,2
O0000019,C00004,2024-07-19,31.0,2
O0000721,C00212,2025-04-07,74.99,3
O0003105,C00983,2024-05-03,30.75,4
O0004369,C01402,2024-09-19,25.15,3
O0005574,C01779,2024-02-24,39.32,2
O0000796,C00237,2025-02-01,53.34,5
O0000617,C00183,2024-05-22,83.11,1
O0000689,C00206,2024-12-04,157.29,2
O0005260,C01683,2024-12-20,64.29,4
O0003891,C01239,2024-12-11,41.76,3
O0004216,C01355,2024-12-04,74.08,1
O0000199,C00068,2024-09-15,45.98,1
O0003185,C01009,2024-09-23,72.35,1
O0002970,C00943,2024-09-17,57.65,1
O0000577,C00175,2024-10-13,43.13,1
O0001475,C00464,2024-11-26,51.83,1
O0003466,C01099,2024-05-27,27.55,4
O0002081,C00663,2024-08-20,135.28,2
O0001887,C00594,2024-04-16,49.35,1
O0005305,C01694,2024-04-06,141.77,5
O0000484,C00148,2024-10-02,122.49,3
O0001229,C00383,2024-05-24,91.99,2
O0003781,C01195,2024-06-24,91.0,2
O0000142,C00049,2024-08-07,136.66,5
O0005486,C01742,2024-11-17,51.74,3
O0002560,C00826,2025-02-05,68.99,1
O0004047,C01295,2024-09-14,35.52,2
O0003731,C01175,2025-03-15,57.87,1
O0005086,C01631,2024-10-04,41.28,1
O0001505,C00473,2025-02-20,119.61,2
O0005083,C01631,2024-07-14,51.05,2
O0004596,C01483,2024-05-29,107.17,3
O0002105,C00673,2024-10-26,21.33,2
O0000972,C00290,2024-08-27,91.12,1
O0002588,C00834,2025-01-07,163.16,2
O0005676,C01813,2024-10-21,146.62,4
O0003899,C01240,2025-01-22,73.72,4
O0005931,C01880,2025-03-04,29.31,5
O0002730,C00876,2025-01-29,48.31,3
O0001813,C00573,2025-02-13,41.69,4
O0003715,C01169,2024-06-29,41.67,1
O0000510,C00158,2024-09-11,87.72,1
O0005780,C01845,2024-04-03,34.85,2
O0002321,C00748,2024-08-14,24.93,2
O0000372,C00109,2025-01-01,59.87,1
O0002566,C00829,2024-02-09,162.5,2
O0000085,C00023,2024-10-13,37.16,4
O0003067,C00973,2024-09-11,99.39,1
O0000540,C00162,2025-03-20,130.7,3
O0003832,C01213,2025-01-10,35.32,3
O0005134,C01647,2024-06-29,46.21,1
O0001508,C00473,2025-04-28,88.9,1
O0001231,C00384,2024-06-10,102.79,1
O0005527,C01761,2025-01-02,29.2,1
O0006075,C01924,2024-06-16,49.53,1
O0005114,C01642,2024-05-12,205.46,2
O0000693,C00207,2024-11-12,64.18,5
O0003202,C01014,2025-01-14,61.59,1
O0002266,C00733,2025-01-04,57.87,2
O0003115,C00985,2025-04-04,105.06,4
O0001245,C00388,2024-10-13,50.52,2
O0003963,C01266,2024-07-01,70.91,1
O0006211,C01976,2024-09-03,161.04,1
O0001772,C00560,2024-09-03,47.89,3
O0000610,C00181,2024-11-28,71.15,2
O0002929,C00934,2024-07-14,62.21,1
O0001909,C00597,2024-03-10,38.42,2
O0001041,C00312,2024-11-14,134.47,1
O0005403,C01720,2025-02-14,57.71,3
O0004511,C01458,2024-09-11,67.34,1
O0002637,C00853,2024-03-30,48.91,2
O0003912,C01246,2025-02-11,219.12,4
O0005591,C01783,2024-03-18,125.17,1
O0005164,C01658,2024-07-19,82.28,1
O0004542,C01466,2024-07-01,101.51,5
O0004673,C01502,2024-12-19,60.5,1
O0004996,C01599,2025-03-24,50.11,1
O0005237,C01678,2024-07-21,36.54,1
O0001878,C00591,2024-08-22,51.41,1
O0005922,C01876,2024-03-04,47.0,1
O0003375,C01070,2024-07-08,51.24,2
O0003836,C01214,2024-11-17,92.58,4
O0000426,C00126,2024-06-15,284.67,1
O0005566,C01776,2024-12-31,26.88,3
O0004896,C01572,2024-08-26,51.77,1
O0002389,C00778,2024-11-25,74.71,1
O0000523,C00159,2025-04-18,68.42,2
O0003873,C01230,2024-01-08,157.84,3
O0000483,C00148,2024-09-21,129.61,2
O0002250,C00726,2024-03-19,27.04,1
O0001809,C00572,2025-02-07,138.8,2
O0002895,C00928,2024-01-12,47.34,2
O0004048,C01295,2024-10-16,35.29,2
O0005473,C01738,2024-06-15,17.72,5
O0004653,C01496,2024-12-28,58.54,2
O0003514,C01116,2024-05-24,74.48,4
O0002040,C00648,2025-01-15,64.71,1
O0004201,C01348,2024-09-17,51.9,2
O0004560,C01469,2024-12-22,85.06,3
O0002629,C00851,2025-04-29,124.54,1
O0003524,C01119,2024-02-02,50.84,1
O0000163,C00058,2024-05-30,85.19,2
O0001629,C00515,2024-10-11,58.71,2
O0005713,C01824,2024-08-16,33.47,3
O0001202,C00373,2025-03-25,88.09,2
O0005829,C01858,2024-10-24,80.39,1
O0003743,C01182,2024-11-26,27.71,2
O0002611,C00844,2024-06-13,27.46,2
O0004249,C01368,2024-07-22,60.82,1
O0006223,C01979,2025-04-22,38.94,1
O0001271,C00397,2024-12-05,84.45,1
O0000966,C00288,2024-09-13,80.59,3
O0002280,C00737,2025-04-14,51.78,3
O0005236,C01678,2024-07-19,30.9,1
O0005005,C01601,2025-03-07,52.94,3
O0005058,C01623,2024-08-29,84.44,4
O0005798,C01849,2025-03-10,103.0,1
O0004424,C01425,2024-11-21,76.32,1
O0005245,C01679,2025-01-25,113.62,4
O0002058,C00655,2024-01-02,111.49,2
O0003026,C00959,2024-11-19,152.71,1
O0001420,C00448,2024-11-30,84.69,2
O0001091,C00331,2024-09-15,37.94,1
O0003036,C00963,2024-10-09,20.89,2
O0001551,C00485,2024-07-18,87.09,4
O0005508,C01753,2024-08-04,93.69,2
O0002769,C00888,2024-06-24,93.48,1
O0005898,C01872,2024-10-13,54.18,1
O0003420,C01083,2024-09-01,66.61,2
O0005955,C01886,2025-02-10,66.33,3
O0004090,C01306,2024-03-11,61.06,1
O0005448,C01731,2024-10-07,102.52,2
O0005166,C01658,2024-10-07,40.98,1
O0000757,C00221,2025-02-10,159.48,1
O0003110,C00985,2024-06-09,103.57,2
O0002437,C00794,2025-02-27,65.06,2
O0004254,C01370,2024-09-23,117.03,4
O0005143,C01649,2024-10-04,53.54,3
O0003000,C00950,2024-08-28,105.18,1
O0000929,C00275,2024-12-18,89.18,4
O0002948,C00938,2024-11-30,130.02,1
O0001844,C00580,2024-09-24,143.04,1
O0003685,C01160,2025-03-20,107.6,1
O0003336,C01055,2024-10-19,56.42,2
O0003794,C01197,2025-04-24,69.33,2
O0000797,C00237,2025-02-07,49.5,1
O0001426,C00449,2024-07-30,28.88,1
O0005723,C01829,2024-06-27,119.72,2
O0003136,C00993,2025-02-01,74.42,5
O0004952,C01587,2024-07-15,146.4,1
O0003881,C01235,2024-10-02,194.59,1
O0001403,C00445,2024-05-11,126.35,1
O0004777,C01532,2024-11-23,34.74,3
O0000055,C00013,2025-02-08,52.08,1
O0003392,C01075,2024-08-16,60.83,1
O0000332,C00099,2024-12-05,72.34,3
O0006092,C01928,2024-06-04,22.84,1
O0002974,C00944,2024-10-01,67.94,1
O0001926,C00606,2024-03-05,66.88,4
O0005608,C01790,2025-02-26,60.7,5
O0003311,C01049,2025-01-26,61.11,1
O0005109,C01637,2024-04-24,17.56,1
