transaction_id,date,store_id,product_id,quantity,unit_price
T006793,2024-02-21 08:09:00,S01,P004,2,4.25
T006015,2024-02-15 11:01:00,S02,P002,3,3.5
T004267,2024-02-02 13:15:00,S02,P016,3,2.0
T005740,2024-02-13 12:25:00,S01,P003,1,4.5
T006860,2024-02-21 08:18:00,S03,P016,1,2.0
T006945,2024-02-22 09:39:00,S02,P006,1,5.0
T000624,2024-01-06 08:45:00,S01,P012,1,3.5
T011849,2024-03-28 08:30:00,S02,P014,1,3.95
T002560,2024-01-20 10:41:00,S01,P006,2,5.0
T009987,2024-03-14 11:55:00,S03,P018,1,7.95
T013736,2024-04-10 07:10:00,S02,P002,1,3.5
T002512,2024-01-19 10:08:00,S03,P012,1,3.5
T013108,2024-04-06 12:35:00,S01,P003,1,4.5
T006797,2024-02-21 09:11:00,S01,P009,1,3.25
T007555,2024-02-26 09:35:00,S02,P003,1,4.5
T014963,2024-04-18 11:25:00,S03,P018,1,7.95
T004759,2024-02-05 13:23:00,S02,P006,1,5.0
T004136,2024-02-01 13:54:00,S01,P011,1,3.75
T002517,2024-01-20 10:45:00,S01,P013,2,2.75
T006644,2024-02-20 12:54:00,S01,P003,1,4.5
T005780,2024-02-13 12:20:00,S02,P006,2,5.0
T002481,2024-01-19 15:24:00,S03,P010,1,5.25
T014280,2024-04-14 12:15:00,S01,P003,1,4.5
T002066,2024-01-16 12:48:00,S02,P002,1,3.5
T012873,2024-04-04 12:33:00,S02,P002,1,3.5
T010883,2024-03-21 09:10:00,S03,P008,1,4.5
T010295,2024-03-17 08:58:00,S01,P005,1,4.75
T001077,2024-01-09 18:29:00,S01,P010,1,5.25
T002494,2024-01-19 18:11:00,S03,P012,1,3.5
T006105,2024-02-16 10:00:00,S01,P002,1,3.5
T012335,2024-03-31 15:47:00,S03,P004,3,4.25
T006992,2024-02-22 17:23:00,S03,P010,1,5.25
T004686,2024-02-04 13:49:00,S03,P015,1,4.25
T015800,2024-04-24 15:25:00,S02,P011,1,3.75
T006172,2024-02-16 13:29:00,S02,P007,1,3.25
T000781,2024-01-06 15:29:00,S03,P017,1,8.5
T009419,2024-03-10 12:15:00,S03,P004,2,4.25
T016142,2024-04-27 15:38:00,S01,P010,1,5.25
T016368,2024-04-28 15:24:00,S02,P002,1,3.5
T000449,2024-01-04 12:39:00,S03,P009,1,3.25
T015969,2024-04-25 15:32:00,S03,P007,1,3.25
T008365,2024-03-03 09:25:00,S02,P008,1,4.5
T014507,2024-04-15 12:31:00,S02,P007,1,3.25
T011060,2024-03-23 09:53:00,S01,P007,1,3.25
T002429,2024-01-19 08:17:00,S01,P003,1,4.5
T005131,2024-02-08 12:57:00,S02,P003,1,4.5
T015281,2024-04-20 10:29:00,S03,P001,1,3.0
T000207,2024-01-02 10:17:00,S02,P003,1,4.5
T002749,2024-01-21 10:01:00,S02,P015,1,4.25
T013201,2024-04-06 08:11:00,S03,P008,1,4.5
T001300,2024-01-11 09:16:00,S01,P013,1,2.75
T007098,2024-02-23 10:12:00,S02,P004,1,4.25
T009235,2024-03-09 14:35:00,S02,P006,1,5.0
T002674,2024-01-21 09:44:00,S01,P003,1,4.5
T012312,2024-03-31 12:17:00,S02,P005,2,4.75
T013550,2024-04-09 13:59:00,S01,P004,2,4.25
T008697,2024-03-05 09:50:00,S03,P005,1,4.75
T011658,2024-03-27 09:45:00,S01,P008,1,4.5
T004524,2024-02-03 12:42:00,S03,P010,1,5.25
T011547,2024-03-26 13:51:00,S01,P006,1,5.0
T004214,2024-02-01 15:05:00,S03,P015,1,4.25
T013388,2024-04-07 12:18:00,S03,P006,1,5.0
T007013,2024-02-23 11:48:00,S01,P006,2,5.0
T008305,2024-03-03 11:14:00,S01,P006,1,5.0
T010946,2024-03-22 09:35:00,S01,P001,1,3.0
T007808,2024-02-28 17:11:00,S03,P002,1,3.5
T014880,2024-04-18 07:24:00,S02,P013,1,2.75
T001525,2024-01-12 13:46:00,S03,P011,1,3.75
T002094,2024-01-16 14:00:00,S02,P005,1,4.75
T009367,2024-03-10 09:46:00,S02,P002,1,3.5
T001789,2024-01-14 11:41:00,S02,P017,3,8.5
T009529,2024-03-11 07:41:00,S02,P011,3,3.75
T015312,2024-04-21 10:57:00,S01,P011,1,3.75
T005842,2024-02-13 12:16:00,S03,P017,1,8.5
T003828,2024-01-29 09:45:00,S03,P001,2,3.0
T007661,2024-02-27 08:47:00,S02,P008,1,4.5
T013046,2024-04-05 10:51:00,S03,P005,1,4.75
T002302,2024-01-18 14:31:00,S01,P003,3,4.5
T016268,2024-04-27 18:27:00,S03,P013,2,2.75
T008535,2024-03-04 18:27:00,S02,P007,1,3.25
T000392,2024-01-04 08:16:00,S01,P003,1,4.5
T002390,2024-01-18 16:41:00,S03,P007,2,3.25
T012582,2024-04-02 08:26:00,S02,P006,2,5.0
T000986,2024-01-08 09:21:00,S02,P017,1,8.5
T009349,2024-03-10 10:16:00,S01,P014,2,3.95
T009209,2024-03-09 10:47:00,S02,P007,1,3.25
T004695,2024-02-04 10:23:00,S03,P004,1,4.25
T005082,2024-02-08 08:16:00,S01,P005,1,4.75
T004903,2024-02-06 13:58:00,S03,P012,1,3.5
T016211,2024-04-27 18:12:00,S02,P012,1,3.5
T009842,2024-03-13 11:32:00,S03,P006,1,5.0
T001584,2024-01-13 13:22:00,S01,P005,1,4.75
T008528,2024-03-04 11:09:00,S02,P002,3,3.5
T000851,2024-01-07 10:41:00,S02,P003,2,4.5
T013753,2024-04-10 12:04:00,S02,P001,1,3.0
T004965,2024-02-07 08:35:00,S01,P011,1,3.75
T010794,2024-03-20 15:46:00,S03,P010,2,5.25
T006476,2024-02-18 09:02:00,S02,P004,2,4.25
T002838,2024-01-22 16:49:00,S01,P007,2,3.25
T013156,2024-04-06 15:30:00,S02,P016,1,2.0
T003082,2024-01-24 17:25:00,S02,P008,1,4.5
T015882,2024-04-25 10:59:00,S01,P015,1,4.25
T008003,2024-03-01 10:51:00,S01,P005,1,4.75
T003323,2024-01-26 17:42:00,S01,P008,1,4.5
T014545,2024-04-15 09:05:00,S03,P003,1,4.5
T012171,2024-03-30 12:50:00,S03,P002,1,3.5
T003276,2024-01-25 10:18:00,S03,P001,2,3.0
T013039,2024-04-05 09:58:00,S03,P011,1,3.75
T014120,2024-04-13 08:24:00,S01,P016,1,2.0
T001428,2024-01-12 15:45:00,S01,P001,1,3.0
T013376,2024-04-07 09:45:00,S03,P017,1,8.5
T005025,2024-02-07 09:36:00,S02,P011,1,3.75
T015927,2024-04-25 14:07:00,S02,P013,1,2.75
T002132,2024-01-16 07:41:00,S03,P007,1,3.25
T013529,2024-04-08 10:28:00,S03,P010,1,5.25
T009695,2024-03-12 15:16:00,S02,P003,1,4.5
T012370,2024-03-31 14:37:00,S03,P002,1,3.5
T003483,2024-01-27 13:57:00,S02,P011,1,3.75
T010575,2024-03-19 14:23:00,S01,P017,1,8.5
T005612,2024-02-11 08:01:00,S03,P012,2,3.5
T005110,2024-02-08 11:32:00,S01,P001,1,3.0
T001249,2024-01-10 09:40:00,S02,P011,1,3.75
T008471,2024-03-04 09:58:00,S01,P013,1,2.75
T009184,2024-03-09 10:36:00,S02,P005,1,4.75
T006702,2024-02-20 07:53:00,S02,P003,1,4.5
T006707,2024-02-20 17:08:00,S02,P007,2,3.25
T008532,2024-03-04 09:28:00,S02,P002,1,3.5
T012289,2024-03-31 09:04:00,S02,P015,1,4.25
T003728,2024-01-29 10:07:00,S01,P005,1,4.75
T005175,2024-02-08 08:21:00,S03,P003,1,4.5
T007394,2024-02-25 12:12:00,S02,P005,1,4.75
T007103,2024-02-23 10:39:00,S03,P008,1,4.5
T005555,2024-02-11 14:40:00,S02,P005,1,4.75
T010973,2024-03-22 12:10:00,S02,P015,1,4.25
T007662,2024-02-27 10:06:00,S02,P018,1,7.95
T006368,2024-02-17 12:37:00,S03,P011,1,3.75
T015093,2024-04-19 11:04:00,S03,P012,1,3.5
T008253,2024-03-02 14:33:00,S03,P002,1,3.5
T002936,2024-01-23 11:12:00,S01,P015,1,4.25
T010105,2024-03-15 15:08:00,S03,P005,1,4.75
T016271,2024-04-27 13:07:00,S03,P015,1,4.25
T015297,2024-04-20 07:11:00,S03,P009,1,3.25
T005938,2024-02-14 13:04:00,S02,P015,1,4.25
T012474,2024-04-01 13:06:00,S02,P002,3,3.5
T015919,2024-04-25 12:00:00,S02,P014,1,3.95
T004908,2024-02-06 18:17:00,S03,P005,2,4.75
T000024,2024-01-01 13:27:00,S01,P017,1,8.5
T015241,2024-04-20 12:07:00,S03,P001,1,3.0
T002608,2024-01-20 18:15:00,S02,P006,1,5.0
T016454,2024-04-28 07:24:00,S03,P010,1,5.25
T008989,2024-03-07 18:10:00,S03,P001,1,3.0
T012697,2024-04-03 16:05:00,S01,P006,1,5.0
T005162,2024-02-08 08:18:00,S03,P010,1,5.25
T013012,2024-04-05 15:35:00,S02,P002,2,3.5
T008341,2024-03-03 10:54:00,S01,P011,1,3.75
T012667,2024-04-02 17:33:00,S03,P003,2,4.5
T016441,2024-04-28 08:32:00,S03,P010,2,5.25
T000996,2024-01-08 09:28:00,S02,P002,1,3.5
T005004,2024-02-07 10:48:00,S02,P001,3,3.0
T010577,2024-03-19 09:31:00,S01,P004,1,4.25
T006140,2024-02-16 12:55:00,S02,P001,1,3.0
T003479,2024-01-27 12:58:00,S02,P016,3,2.0
T010486,2024-03-18 13:23:00,S02,P003,1,4.5
T010391,2024-03-17 16:15:00,S03,P001,2,3.0
T004622,2024-02-04 15:11:00,S02,P007,2,3.25
T007612,2024-02-27 08:19:00,S01,P011,1,3.75
T009283,2024-03-09 12:21:00,S03,P011,1,3.75
T015939,2024-04-25 18:07:00,S02,P012,1,3.5
T016737,2024-04-30 14:34:00,S03,P001,1,3.0
T012007,2024-03-29 11:21:00,S02,P006,1,5.0
T014706,2024-04-17 11:35:00,S01,P012,1,3.5
T009097,2024-03-08 15:22:00,S03,P010,1,5.25
T010842,2024-03-21 08:52:00,S02,P005,1,4.75
T005454,2024-02-10 07:13:00,S03,P012,1,3.5
T003682,2024-01-28 07:00:00,S03,P016,2,2.0
T014796,2024-04-17 08:12:00,S03,P002,1,3.5
T014532,2024-04-15 16:40:00,S03,P012,2,3.5
T015750,2024-04-24 07:37:00,S01,P018,1,7.95
T010947,2024-03-22 11:50:00,S01,P015,1,4.25
T000745,2024-01-06 11:40:00,S03,P012,1,3.5
T013453,2024-04-08 13:55:00,S02,P003,1,4.5
T011690,2024-03-27 10:27:00,S02,P003,2,4.5
T010505,2024-03-18 08:30:00,S02,P005,1,4.75
T007106,2024-02-23 15:07:00,S03,P012,1,3.5
T002140,2024-01-16 09:14:00,S03,P006,1,5.0
T013720,2024-04-10 09:58:00,S01,P014,1,3.95
T000601,2024-01-05 09:39:00,S03,P008,2,4.5
T004399,2024-02-03 08:36:00,S01,P010,3,5.25
T011212,2024-03-23 18:58:00,S03,P005,3,4.75
T011666,2024-03-27 15:10:00,S01,P010,2,5.25
T012618,2024-04-02 09:31:00,S03,P005,1,4.75
T012663,2024-04-02 13:30:00,S03,P011,1,3.75
T004596,2024-02-04 09:03:00,S02,P005,1,4.75
T011714,2024-03-27 11:15:00,S02,P001,1,3.0
T016250,2024-04-27 08:46:00,S03,P005,1,4.75
T003777,2024-01-29 13:08:00,S02,P006,2,5.0
T009152,2024-03-09 12:03:00,S01,P008,1,4.5
T002700,2024-01-21 12:15:00,S01,P001,1,3.0
T009274,2024-03-09 08:04:00,S03,P002,1,3.5
T015030,2024-04-19 16:12:00,S02,P008,1,4.5
T009401,2024-03-10 08:11:00,S02,P001,2,3.0
T012242,2024-03-31 07:49:00,S01,P003,1,4.5
T008495,2024-03-04 07:30:00,S01,P004,1,4.25
T001531,2024-01-12 14:38:00,S03,P010,1,5.25
T001824,2024-01-14 08:11:00,S03,P010,2,5.25
T012794,2024-04-03 10:38:00,S03,P006,3,5.0
T014426,2024-04-14 14:17:00,S03,P006,1,5.0
T006463,2024-02-18 15:11:00,S02,P005,2,4.75
T012305,2024-03-31 07:17:00,S02,P013,1,2.75
T008380,2024-03-03 13:42:00,S02,P005,1,4.75
T007613,2024-02-27 11:49:00,S01,P003,1,4.5
T014789,2024-04-17 14:52:00,S03,P003,3,4.5
T012054,2024-03-30 11:28:00,S01,P005,1,4.75
T010661,2024-03-19 14:54:00,S03,P009,1,3.25
T015590,2024-04-22 17:53:00,S03,P008,1,4.5
T006580,2024-02-19 09:22:00,S02,P005,2,4.75
T013011,2024-04-05 15:07:00,S02,P008,1,4.5
T009731,2024-03-12 07:51:00,S03,P010,1,5.25
T000827,2024-01-07 08:45:00,S01,P015,1,4.25
T016302,2024-04-28 14:45:00,S01,P011,1,3.75
T003250,2024-01-25 07:42:00,S02,P005,3,4.75
T010084,2024-03-15 13:42:00,S03,P008,1,4.5
T005176,2024-02-08 15:00:00,S03,P004,1,4.25
T011271,2024-03-24 17:45:00,S01,P006,1,5.0
T001906,2024-01-15 08:27:00,S01,P001,1,3.0
T003319,2024-01-26 08:14:00,S01,P006,2,5.0
T006289,2024-02-17 08:47:00,S02,P003,1,4.5
T001954,2024-01-15 15:46:00,S02,P012,2,3.5
T013671,2024-04-09 12:09:00,S03,P010,1,5.25
T007631,2024-02-27 13:39:00,S01,P004,1,4.25
T007235,2024-02-24 07:57:00,S02,P010,1,5.25
T016637,2024-04-30 15:16:00,S01,P011,1,3.75
T010974,2024-03-22 13:19:00,S02,P010,1,5.25
T004398,2024-02-03 13:12:00,S01,P006,1,5.0
T001950,2024-01-15 10:25:00,S02,P012,1,3.5
T001156,2024-01-09 17:05:00,S03,P018,1,7.95
T006035,2024-02-15 09:12:00,S02,P014,1,3.95
T008250,2024-03-02 08:27:00,S03,P005,1,4.75
T001060,2024-01-09 16:26:00,S01,P004,1,4.25
T007311,2024-02-25 12:44:00,S01,P015,1,4.25
T013868,2024-04-11 08:04:00,S02,P003,2,4.5
T012201,2024-03-30 10:44:00,S03,P003,1,4.5
T013754,2024-04-10 07:11:00,S02,P015,1,4.25
T016303,2024-04-28 09:58:00,S01,P005,1,4.75
T012199,2024-03-30 12:01:00,S03,P004,1,4.25
T006399,2024-02-18 15:00:00,S01,P002,1,3.5
T016210,2024-04-27 12:18:00,S02,P001,1,3.0
T005636,2024-02-12 09:50:00,S01,P006,1,5.0
T002196,2024-01-17 18:45:00,S01,P006,3,5.0
T016114,2024-04-26 12:24:00,S03,P017,1,8.5
T001682,2024-01-13 10:41:00,S03,P010,1,5.25
T016233,2024-04-27 11:45:00,S02,P007,1,3.25
T016082,2024-04-26 15:58:00,S03,P015,1,4.25
T011687,2024-03-27 08:24:00,S02,P005,1,4.75
T012181,2024-03-30 10:04:00,S03,P004,1,4.25
T008854,2024-03-06 12:49:00,S03,P006,1,5.0
T005172,2024-02-08 11:03:00,S03,P003,1,4.5
T016531,2024-04-29 10:10:00,S02,P003,1,4.5
T012383,2024-03-31 12:32:00,S03,P013,3,2.75
T011449,2024-03-25 08:20:00,S02,P015,1,4.25
T003115,2024-01-24 13:16:00,S02,P003,2,4.5
T004468,2024-02-03 08:08:00,S02,P014,1,3.95
T002112,2024-01-16 12:32:00,S03,P006,1,5.0
T003006,2024-01-23 09:11:00,S02,P002,1,3.5
T012889,2024-04-04 09:21:00,S03,P003,3,4.5
T008041,2024-03-01 17:40:00,S02,P011,1,3.75
T002496,2024-01-19 13:21:00,S03,P002,2,3.5
T016628,2024-04-30 14:51:00,S01,P006,1,5.0
T011602,2024-03-26 18:16:00,S03,P004,1,4.25
T007303,2024-02-24 09:33:00,S03,P004,1,4.25
T004530,2024-02-04 12:18:00,S01,P017,1,8.5
T000333,2024-01-03 07:55:00,S02,P012,1,3.5
T008350,2024-03-03 10:36:00,S02,P014,1,3.95
T009947,2024-03-14 08:25:00,S02,P003,1,4.5
T011309,2024-03-24 12:58:00,S02,P003,1,4.5
T015381,2024-04-21 17:41:00,S02,P014,1,3.95
T003234,2024-01-25 12:59:00,S02,P010,1,5.25
T002694,2024-01-21 08:25:00,S01,P006,1,5.0
T000185,2024-01-02 14:25:00,S02,P006,1,5.0
T015849,2024-04-24 17:53:00,S03,P001,1,3.0
T009703,2024-03-12 07:08:00,S02,P013,1,2.75
T006123,2024-02-16 14:21:00,S01,P011,1,3.75
T000453,2024-01-04 12:36:00,S03,P004,1,4.25
T001796,2024-01-14 09:56:00,S02,P002,1,3.5
T007946,2024-02-29 10:38:00,S03,P014,3,3.95
T003596,2024-01-28 09:49:00,S01,P015,1,4.25
T002356,2024-01-18 12:23:00,S03,P017,1,8.5
T008373,2024-03-03 08:11:00,S02,P002,1,3.5
T000955,2024-01-08 08:53:00,S01,P015,1,4.25
T010344,2024-03-17 13:35:00,S02,P018,1,7.95
T009644,2024-03-12 12:13:00,S01,P004,1,4.25
T008736,2024-03-06 17:02:00,S01,P004,1,4.25
T013631,2024-04-09 07:42:00,S02,P017,2,8.5
T014301,2024-04-14 13:04:00,S01,P009,1,3.25
T013584,2024-04-09 12:04:00,S02,P006,1,5.0
T016730,2024-04-30 09:14:00,S03,P005,1,4.75
T002313,2024-01-18 08:44:00,S02,P005,2,4.75
T006865,2024-02-21 10:53:00,S03,P004,1,4.25
T016559,2024-04-29 08:09:00,S02,P002,2,3.5
T007879,2024-02-29 18:53:00,S01,P002,3,3.5
T002600,2024-01-20 10:07:00,S02,P005,1,4.75
T011314,2024-03-24 16:04:00,S02,P015,2,4.25
T003334,2024-01-26 09:55:00,S01,P006,1,5.0
T008401,2024-03-03 15:51:00,S02,P004,1,4.25
T015328,2024-04-21 13:05:00,S01,P014,1,3.95
T016499,2024-04-29 10:45:00,S01,P015,3,4.25
T009799,2024-03-13 13:08:00,S02,P013,1,2.75
T001087,2024-01-09 11:11:00,S01,P011,1,3.75
T015073,2024-04-19 10:23:00,S02,P016,2,2.0
T011115,2024-03-23 12:27:00,S02,P005,1,4.75
T008927,2024-03-07 13:14:00,S02,P014,1,3.95
T001660,2024-01-13 09:07:00,S03,P011,2,3.75
T011641,2024-03-26 10:33:00,S03,P005,1,4.75
T011295,2024-03-24 13:04:00,S02,P004,1,4.25
T004350,2024-02-02 10:20:00,S03,P001,3,3.0
T014729,2024-04-17 16:12:00,S01,P005,1,4.75
T016640,2024-04-30 08:21:00,S01,P018,2,7.95
T014536,2024-04-15 10:27:00,S03,P002,3,3.5
T014052,2024-04-12 08:03:00,S03,P007,1,3.25
T008310,2024-03-03 12:40:00,S01,P014,1,3.95
T009470,2024-03-10 08:16:00,S03,P009,3,3.25
T010015,2024-03-15 12:25:00,S01,P005,1,4.75
T007906,2024-02-29 17:28:00,S02,P002,1,3.5
T004502,2024-02-03 12:42:00,S03,P007,2,3.25
T014416,2024-04-14 09:24:00,S03,P008,2,4.5
T005865,2024-02-14 13:18:00,S01,P014,2,3.95
T001345,2024-01-11 09:43:00,S02,P008,1,4.5
T007037,2024-02-23 13:41:00,S01,P012,1,3.5
T009204,2024-03-09 08:49:00,S02,P016,1,2.0
T005269,2024-02-09 12:22:00,S03,P002,2,3.5
T015548,2024-04-22 14:36:00,S03,P008,1,4.5
T002727,2024-01-21 08:37:00,S02,P006,1,5.0
T011747,2024-03-27 08:48:00,S03,P008,1,4.5
T011082,2024-03-23 12:39:00,S01,P014,3,3.95
T010460,2024-03-18 10:15:00,S01,P011,1,3.75
T001823,2024-01-14 13:20:00,S03,P007,2,3.25
T001581,2024-01-13 08:17:00,S01,P006,1,5.0
T014179,2024-04-13 09:47:00,S02,P014,1,3.95
T002380,2024-01-18 13:47:00,S03,P005,3,4.75
T003587,2024-01-28 13:44:00,S01,P013,1,2.75
T000461,2024-01-04 09:29:00,S03,P002,1,3.5
T012762,2024-04-03 16:16:00,S02,P005,1,4.75
T013743,2024-04-10 10:33:00,S02,P017,1,8.5
T006989,2024-02-22 13:27:00,S03,P018,1,7.95
T003498,2024-01-27 10:09:00,S02,P005,1,4.75
T014771,2024-04-17 08:57:00,S02,P009,1,3.25
T007541,2024-02-26 08:32:00,S02,P005,1,4.75
T006408,2024-02-18 08:40:00,S01,P011,1,3.75
T006867,2024-02-21 11:01:00,S03,P003,1,4.5
T006285,2024-02-17 09:21:00,S02,P012,2,3.5
T015015,2024-04-19 17:29:00,S01,P014,1,3.95
T007874,2024-02-29 14:19:00,S01,P015,1,4.25
T005493,2024-02-11 09:36:00,S01,P001,1,3.0
T003813,2024-01-29 08:38:00,S03,P008,1,4.5
T013885,2024-04-11 10:20:00,S02,P011,1,3.75
T005522,2024-02-11 11:30:00,S02,P018,3,7.95
T006792,2024-02-21 09:59:00,S01,P002,1,3.5
T012070,2024-03-30 14:17:00,S01,P003,1,4.5
T008894,2024-03-07 09:35:00,S01,P003,1,4.5
T008076,2024-03-01 12:31:00,S03,P003,1,4.5
T010455,2024-03-18 09:20:00,S01,P012,2,3.5
T011195,2024-03-23 12:06:00,S03,P018,1,7.95
T012034,2024-03-29 08:04:00,S03,P010,1,5.25
T012346,2024-03-31 09:20:00,S03,P001,1,3.0
T014868,2024-04-18 07:10:00,S01,P010,1,5.25
T005573,2024-02-11 08:52:00,S03,P002,1,3.5
T012581,2024-04-02 10:44:00,S02,P005,1,4.75
T002953,2024-01-23 13:01:00,S01,P004,1,4.25
T000523,2024-01-05 12:25:00,S01,P015,1,4.25
T003574,2024-01-28 12:15:00,S01,P013,2,2.75
T006929,2024-02-22 08:27:00,S01,P005,1,4.75
T004532,2024-02-04 10:16:00,S01,P003,1,4.5
T013827,2024-04-11 12:31:00,S01,P001,1,3.0
T002921,2024-01-23 11:14:00,S01,P017,1,8.5
T014817,2024-04-17 09:53:00,S03,P003,1,4.5
T006744,2024-02-20 12:41:00,S03,P004,1,4.25
T002126,2024-01-16 07:12:00,S03,P005,1,4.75
T014414,2024-04-14 13:27:00,S03,P009,1,3.25
T003179,2024-01-25 13:07:00,S01,P012,1,3.5
T006740,2024-02-20 08:01:00,S03,P014,2,3.95
T006573,2024-02-19 08:03:00,S02,P013,3,2.75
T005356,2024-02-10 07:06:00,S02,P009,1,3.25
T000491,2024-01-04 16:55:00,S03,P014,1,3.95
T001940,2024-01-15 09:52:00,S02,P002,2,3.5
T011744,2024-03-27 14:13:00,S03,P004,3,4.25
T010989,2024-03-22 13:29:00,S02,P001,2,3.0
T012634,2024-04-02 13:01:00,S03,P003,1,4.5
T005116,2024-02-08 13:11:00,S02,P010,1,5.25
T012500,2024-04-01 12:50:00,S03,P004,1,4.25
T007415,2024-02-25 10:36:00,S03,P013,1,2.75
T015411,2024-04-21 08:14:00,S03,P005,1,4.75
T009039,2024-03-08 14:55:00,S02,P017,1,8.5
T016197,2024-04-27 15:27:00,S02,P006,2,5.0
T008176,2024-03-02 09:58:00,S01,P001,1,3.0
T010845,2024-03-21 07:28:00,S02,P003,2,4.5
T001700,2024-01-13 11:34:00,S03,P012,1,3.5
T004262,2024-02-02 08:08:00,S01,P016,1,2.0
T001025,2024-01-08 14:06:00,S03,P010,1,5.25
T008162,2024-03-02 10:34:00,S01,P007,1,3.25
T012014,2024-03-29 09:49:00,S03,P013,3,2.75
T005281,2024-02-09 11:26:00,S03,P002,1,3.5
T006295,2024-02-17 07:20:00,S02,P001,1,3.0
T001357,2024-01-11 08:01:00,S02,P012,1,3.5
T013855,2024-04-11 13:36:00,S01,P003,1,4.5
T004581,2024-02-04 10:26:00,S01,P006,3,5.0
T009008,2024-03-08 11:44:00,S01,P003,1,4.5
T001074,2024-01-09 14:09:00,S01,P003,1,4.5
T015438,2024-04-21 16:05:00,S03,P003,1,4.5
T013155,2024-04-06 16:33:00,S02,P014,2,3.95
T004211,2024-02-01 13:36:00,S03,P014,2,3.95
T011951,2024-03-29 11:00:00,S01,P001,1,3.0
T009854,2024-03-13 10:36:00,S03,P003,1,4.5
T013232,2024-04-06 10:29:00,S03,P006,2,5.0
T006551,2024-02-19 12:29:00,S01,P001,1,3.0
T008529,2024-03-04 13:41:00,S02,P008,1,4.5
T012553,2024-04-02 16:03:00,S01,P013,1,2.75
T006371,2024-02-17 14:26:00,S03,P014,2,3.95
T007873,2024-02-29 07:31:00,S01,P006,1,5.0
T014563,2024-04-15 10:14:00,S03,P006,1,5.0
T008541,2024-03-04 12:55:00,S02,P015,1,4.25
T005679,2024-02-12 12:11:00,S02,P017,1,8.5
T000651,2024-01-06 15:26:00,S01,P007,1,3.25
T016319,2024-04-28 14:06:00,S01,P012,3,3.5
T012694,2024-04-03 08:09:00,S01,P002,2,3.5
T001602,2024-01-13 08:29:00,S02,P005,1,4.75
T003317,2024-01-26 12:23:00,S01,P018,1,7.95
T009390,2024-03-10 08:56:00,S02,P004,2,4.25
T008302,2024-03-03 07:41:00,S01,P009,1,3.25
T010664,2024-03-19 14:04:00,S03,P010,2,5.25
T001585,2024-01-13 08:33:00,S01,P017,1,8.5
T002833,2024-01-22 09:20:00,S01,P004,1,4.25
T016665,2024-04-30 10:02:00,S02,P005,1,4.75
T005347,2024-02-10 12:55:00,S01,P005,1,4.75
T004242,2024-02-02 10:14:00,S01,P001,1,3.0
T007343,2024-02-25 12:59:00,S01,P003,2,4.5
T009150,2024-03-09 10:49:00,S01,P018,1,7.95
T000110,2024-01-01 12:57:00,S03,P003,1,4.5
T016162,2024-04-27 13:11:00,S01,P004,1,4.25
T004703,2024-02-05 08:27:00,S01,P007,1,3.25
T001763,2024-01-14 07:20:00,S02,P005,1,4.75
T009509,2024-03-11 08:47:00,S01,P012,1,3.5
T015620,2024-04-23 08:04:00,S01,P012,1,3.5
T003054,2024-01-24 12:29:00,S01,P002,2,3.5
T008433,2024-03-03 09:25:00,S03,P006,1,5.0
T006073,2024-02-15 11:37:00,S03,P003,1,4.5
T002811,2024-01-22 16:32:00,S01,P004,1,4.25
T009597,2024-03-11 13:36:00,S03,P014,1,3.95
T002149,2024-01-16 08:04:00,S03,P015,1,4.25
T012898,2024-04-04 18:44:00,S03,P016,1,2.0
T005703,2024-02-12 09:42:00,S03,P014,1,3.95
T004103,2024-02-01 11:21:00,S01,P007,1,3.25
T005080,2024-02-08 08:08:00,S01,P004,1,4.25
T011512,2024-03-25 10:53:00,S03,P008,1,4.5
T015270,2024-04-20 14:32:00,S03,P005,2,4.75
T015348,2024-04-21 08:03:00,S01,P004,1,4.25
T010326,2024-03-17 10:00:00,S02,P013,1,2.75
T005648,2024-02-12 18:50:00,S01,P007,1,3.25
T001013,2024-01-08 13:47:00,S02,P007,2,3.25
T009079,2024-03-08 08:29:00,S02,P009,1,3.25
T013164,2024-04-06 10:06:00,S02,P001,1,3.0
T010900,2024-03-21 12:55:00,S03,P010,1,5.25
T010682,2024-03-20 12:56:00,S01,P008,1,4.5
T007276,2024-02-24 13:33:00,S03,P018,1,7.95
T012730,2024-04-03 09:22:00,S02,P004,1,4.25
T013349,2024-04-07 10:24:00,S03,P006,1,5.0
T012791,2024-04-03 09:15:00,S03,P013,1,2.75
T004222,2024-02-01 12:01:00,S03,P018,1,7.95
T000668,2024-01-06 14:40:00,S02,P003,1,4.5
T008238,2024-03-02 09:48:00,S02,P007,1,3.25
T008117,2024-03-01 12:10:00,S03,P010,3,5.25
T006345,2024-02-17 08:49:00,S03,P004,1,4.25
T011285,2024-03-24 11:58:00,S02,P007,1,3.25
T001304,2024-01-11 12:02:00,S01,P012,1,3.5
T010331,2024-03-17 12:26:00,S02,P005,2,4.75
T014993,2024-04-19 16:02:00,S01,P005,1,4.75
T012945,2024-04-05 07:37:00,S01,P013,1,2.75
T007270,2024-02-24 09:06:00,S03,P012,1,3.5
T004126,2024-02-01 10:51:00,S01,P003,1,4.5
T003790,2024-01-29 09:32:00,S02,P003,2,4.5
T006734,2024-02-20 17:42:00,S03,P013,1,2.75
T015802,2024-04-24 14:28:00,S02,P005,1,4.75
